time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-06-16T07:35:53.850Z,46.214,16.41,10,3,ml,9,,,1.32,us,usp000ags8,2014-11-07T01:13:04.496Z,"4 km SSE of Gornji Kneginec, Croatia",earthquake,,,,,reviewed,us,vie
2001-06-16T09:04:38.590Z,46.239,16.461,10,2.8,ml,10,,,1.32,us,usp000agsd,2014-11-07T01:13:04.509Z,"2 km SSW of Jalžabet, Croatia",earthquake,,,,,reviewed,us,vie
2001-06-20T00:16:56.380Z,45.664,14.683,10,2.7,ml,6,,,0.34,us,usp000agy8,2014-11-07T01:13:05.285Z,"7 km SE of Hrib-Loški Potok, Slovenia",earthquake,,,,,reviewed,us,lju
2001-06-20T03:29:37.340Z,43.094,18.954,10,2.7,ml,10,,,,us,usp000agyk,2014-11-07T01:13:05.422Z,"11 km SE of Plužine, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2001-07-03T11:26:23.160Z,46.267,13.757,10,2.6,ml,12,,,1.01,us,usp000ahx3,2014-11-07T01:13:13.351Z,"9 km N of Tolmin, Slovenia",earthquake,,,,,reviewed,us,vie
2001-07-03T15:24:39.540Z,45.226,14.465,10,3.1,ml,7,,,0.56,us,usp000ahxc,2014-11-07T01:13:13.540Z,"7 km WNW of Omišalj, Croatia",earthquake,,,,,reviewed,us,vie
2001-07-05T14:02:17.930Z,43.542,17.854,4.3,3,md,12,,,,us,usp000aj1b,2014-11-07T01:13:15.094Z,"10 km SW of Bijela, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-07-05T16:53:54.490Z,45.439,14.591,10,3.2,ml,18,,,1.42,us,usp000aj1j,2014-11-07T01:13:15.146Z,"10 km ENE of Podhum, Croatia",earthquake,,,,,reviewed,us,vie
2001-07-06T09:33:19.930Z,46.271,14.971,10,2.8,ml,11,,,0.97,us,usp000aj2c,2014-11-07T01:13:15.250Z,"3 km NNE of Vransko, Slovenia",earthquake,,,,,reviewed,us,vie
2001-07-06T16:57:56.860Z,42.404,19.313,21.3,2.6,ml,9,,,,us,usp000aj35,2014-11-07T01:13:15.386Z,"4 km NNW of Tuzi, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2001-07-06T21:02:55.320Z,45.444,14.645,10,3.1,ml,16,,,0.96,us,usp000aj3e,2014-11-07T01:13:15.414Z,"10 km SSW of Osilnica, Slovenia",earthquake,,,,,reviewed,us,vie
2001-07-07T20:40:42.780Z,46.048,13.676,5,2.7,ml,17,,,0.68,us,usp000aj5y,2014-11-07T01:13:15.744Z,"4 km E of Deskle, Slovenia",earthquake,,,,,reviewed,us,vie
2001-07-18T17:03:10.810Z,46.241,13.73,10,2.5,ml,12,,,1.06,us,usp000ajss,2014-11-07T01:13:18.436Z,"6 km N of Tolmin, Slovenia",earthquake,,,,,reviewed,us,vie
2001-07-22T20:08:15.260Z,42.761,18.067,9.7,3.6,ml,35,,,,us,usp000ak05,2014-11-07T01:13:19.851Z,"9 km NNW of Mokošica, Croatia",earthquake,,,,,reviewed,pdg,bud
2001-07-28T12:26:04.360Z,46.219,15.744,10,2.8,ml,7,,,1.04,us,usp000akbn,2014-11-07T01:13:22.280Z,"3 km ESE of Rogatec, Slovenia",earthquake,,,,,reviewed,us,bud
2001-07-30T12:32:23.000Z,45.31,16.53,3,3,ml,15,,,,us,usp000akh5,2014-11-07T01:13:23.341Z,"7 km SSW of Sunja, Croatia",earthquake,,,,,reviewed,zag,vie
2001-08-03T18:48:17.270Z,44.889,16.101,33,2.9,ml,48,,,1.2,us,usp000aksv,2014-11-07T01:13:28.933Z,"4 km W of Bosanska Krupa, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,lju
2001-08-06T12:48:54.640Z,43.376,18.257,12.6,2.5,md,9,,,,us,usp000akxp,2014-11-07T01:13:30.272Z,"17 km NE of Nevesinje, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-08-13T06:14:00.960Z,43.579,16.91,10,2.6,md,10,,,,us,usp000amcs,2014-11-07T01:13:32.245Z,"11 km NNW of Lovre?, Croatia",earthquake,,,,,reviewed,pdg,pdg
2001-08-13T17:55:08.870Z,43.547,17.03,10,3,ml,19,,,0.68,us,usp000amdq,2014-11-07T01:13:32.753Z,"7 km NNE of Lovre?, Croatia",earthquake,,,,,reviewed,us,bud
2001-08-13T18:22:27.770Z,43.46,16.886,10,3.2,ml,34,,,1.46,us,usp000amdr,2014-11-07T01:13:32.761Z,"8 km WSW of Lovre?, Croatia",earthquake,,,,,reviewed,us,bud
2001-08-19T10:45:35.240Z,45.4,15.157,5,2.6,ml,9,,,0.57,us,usp000ampm,2014-11-07T01:13:34.532Z,"7 km ENE of Vrbovsko, Croatia",earthquake,,,,,reviewed,us,vie
2001-08-20T10:19:07.140Z,43.718,16.843,10,3.8,ml,45,,,1.44,us,usp000amrb,2014-11-07T01:13:34.794Z,"6 km SSW of Orguz, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,ldg
2001-08-29T05:25:01.340Z,45.519,16.458,10,2.9,ml,14,,,0.93,us,usp000an8c,2014-11-07T01:13:38.851Z,"5 km NNE of Budaševo, Croatia",earthquake,,,,,reviewed,us,vie
2001-08-31T07:02:26.210Z,43.049,18.172,8.3,2.9,md,14,,,,us,usp000anbn,2014-11-07T01:13:39.529Z,"12 km NNE of Ljubinje, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-09-01T17:47:46.950Z,44.931,17.404,10,3.1,md,16,,,0.97,us,usp000aned,2014-11-07T01:13:42.531Z,"4 km ESE of Maglajani, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2001-09-05T12:54:33.160Z,42.946,18.438,20.2,2.5,md,9,,,,us,usp000anpf,2014-11-07T01:13:44.946Z,"7 km N of Bile?a, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-09-10T05:50:44.600Z,44.406,18.017,10,3.5,ml,31,,,0.33,us,usp000anxv,2014-11-07T01:13:45.920Z,"2 km SW of Žep?e, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2001-09-19T13:06:17.280Z,44.232,17.921,10,3.9,mb,64,,,0.82,us,usp000apfk,2014-11-07T01:13:49.280Z,"3 km NNE of Zenica, Bosnia and Herzegovina",earthquake,,,,2,reviewed,us,us
2001-09-25T14:35:20.960Z,46.01,13.625,5,2.8,ml,14,,,0.69,us,usp000aps8,2014-11-07T01:13:50.642Z,"4 km NE of San Floriano del Collio, Italy",earthquake,,,,,reviewed,us,vie
2001-09-28T03:03:23.500Z,43.161,17.084,10,3.1,ml,34,,,1.4,us,usp000apx4,2014-11-07T01:13:51.452Z,"12 km S of Tu?epi, Croatia",earthquake,,,,,reviewed,us,vie
2001-09-29T14:34:32.430Z,44.31,17.995,10,3.1,md,44,,,0.92,us,usp000apzy,2014-11-07T01:13:51.768Z,"10 km SSE of Željezno Polje, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2001-09-30T07:30:17.130Z,46.265,13.532,5,2.5,ml,11,,,0.75,us,usp000aq12,2014-11-07T01:13:51.881Z,"4 km WNW of Kobarid, Slovenia",earthquake,,,,,reviewed,us,fur
2001-10-11T11:12:19.240Z,45.684,13.569,10,2.8,ml,17,,,1.03,us,usp000aqpx,2014-11-07T01:13:58.811Z,"10 km SSW of Duino, Italy",earthquake,,,,,reviewed,us,vie
2001-10-11T18:33:06.420Z,45.66,15.7,10,2.8,ml,15,,,0.57,us,usp000aqqg,2014-11-07T01:13:58.868Z,"4 km ESE of Jastrebarsko, Croatia",earthquake,,,,,reviewed,us,vie
2001-10-14T09:52:00.840Z,43.495,17.831,3.5,3,md,16,,,,us,usp000aqwq,2014-11-07T01:13:59.625Z,"10 km NNW of Potoci, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-10-14T15:49:26.620Z,43.572,17.635,1.5,2.6,md,9,,,,us,usp000aqxc,2014-11-07T01:13:59.712Z,"14 km SW of Jablanica, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-10-14T16:51:15.650Z,44.937,17.207,10,3.9,ml,61,,,0.79,us,usp000aqxj,2014-11-07T01:13:59.724Z,"8 km WNW of Laktaši, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,bud
2001-10-14T23:30:37.200Z,46.28,13.794,5,2.6,ml,18,,,0.99,us,usp000aqy7,2014-11-07T01:13:59.782Z,"11 km NNE of Tolmin, Slovenia",earthquake,,,,,reviewed,us,vie
2001-10-17T05:10:09.600Z,46.267,13.739,10,2.6,ml,13,,,1.24,us,usp000ar32,2014-11-07T01:14:00.359Z,"9 km N of Tolmin, Slovenia",earthquake,,,,,reviewed,us,vie
2001-10-20T05:57:11.250Z,43.549,17.756,4.8,2.7,md,11,,,,us,usp000ar95,2014-11-07T01:14:01.040Z,"12 km S of Jablanica, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-10-20T11:11:45.300Z,45.771,17.357,10,2.7,ml,9,,,1.33,us,usp000ar9h,2014-11-07T01:14:01.067Z,"4 km WSW of Rezovac, Croatia",earthquake,,,,,reviewed,us,bud
2001-10-22T19:04:00.670Z,43.56,17.721,4.6,2.7,md,9,,,,us,usp000arex,2014-11-07T01:14:02.255Z,"11 km SSW of Jablanica, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-10-24T01:09:28.800Z,43.338,17.009,10,2.7,md,17,,,1.06,us,usp000arhs,2014-11-07T01:14:02.701Z,"4 km N of Makarska, Croatia",earthquake,,,,,reviewed,us,pdg
2001-10-29T01:17:38.030Z,44.28,17.948,10,2.6,md,21,,,0.74,us,usp000aruf,2014-11-07T01:14:04.588Z,"9 km NNE of Zenica, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2001-11-08T14:17:57.660Z,43.788,18.492,13.3,2.5,md,10,,,,us,usp000asg3,2014-11-07T01:14:13.099Z,"6 km WSW of Koran, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-11-11T04:42:52.180Z,43.173,17.507,9.3,3,md,17,,,,us,usp000asnr,2014-11-07T01:14:13.774Z,"4 km SW of Ljubuški, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-11-13T09:41:06.460Z,46.47,14.366,10,2.5,ml,9,,,0.73,us,usp000asta,2014-11-07T01:14:14.217Z,"8 km SE of Ferlach, Austria",earthquake,,,,,reviewed,us,vie
2001-11-15T09:52:47.670Z,46.405,14.527,10,3.6,ml,17,,,1.27,us,usp000asxp,2014-11-07T01:14:15.266Z,"Austria-Slovenia border region",earthquake,,,,,reviewed,us,fur
2001-11-17T08:10:34.730Z,43.222,17.732,9.7,3.1,md,19,,,,us,usp000at0p,2014-11-07T01:14:16.009Z,"2 km ESE of ?itluk, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-11-20T07:00:09.840Z,45.729,14.76,10,2.8,ml,9,,,0.58,us,usp000at6a,2014-11-07T01:14:16.850Z,"2 km ESE of Ribnica, Slovenia",earthquake,,,,,reviewed,us,vie
2001-11-20T22:16:24.780Z,43.018,18.018,10,2.8,ml,13,,,0.56,us,usp000at7n,2014-11-07T01:14:17.099Z,"8 km SSE of Stolac, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2001-11-25T02:09:28.020Z,42.829,18.079,2.6,3.1,ml,52,,,,us,usp000atef,2014-11-07T01:14:18.075Z,"13 km S of Ljubinje, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,rom
2001-11-26T22:53:09.190Z,43.938,17.471,10,3.1,md,20,,,0.77,us,usp000athz,2014-11-07T01:14:18.959Z,"6 km SW of Paji? Polje, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2001-12-03T23:34:48.730Z,44.27,17.718,4.2,2.7,md,11,,,,us,usp000atyk,2014-11-07T01:14:25.591Z,"6 km NE of Travnik, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2001-12-11T13:06:58.610Z,46.167,14.074,10,2.6,ml,13,,,0.75,us,usp000aue9,2014-11-07T01:14:27.867Z,"8 km ENE of Cerkno, Slovenia",earthquake,,,,,reviewed,us,vie
2001-12-24T16:25:42.780Z,46.495,14.653,10,2.6,ml,15,,,1.47,us,usp000av72,2014-11-07T01:14:31.426Z,"6 km SSE of Sittersdorf, Austria",earthquake,,,,,reviewed,us,vie
2001-12-24T18:13:25.310Z,44.73,17.735,10,2.8,ml,14,,,0.58,us,usp000av7a,2014-11-07T01:14:31.442Z,"5 km NNW of ?e?ava, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,bud
2001-12-31T15:30:08.640Z,44.962,15.114,10,4.5,ml,85,,,0.95,us,usp000avkz,2014-11-07T01:14:33.443Z,"4 km SSW of Brinje, Croatia",earthquake,,,,,reviewed,us,str
2002-01-14T03:49:09.450Z,45.262,14.44,10,3.2,ml,40,,,1.39,us,usp000aweb,2014-11-07T01:14:41.638Z,"7 km S of Rijeka, Croatia",earthquake,,,,,reviewed,us,zamg
2002-01-22T15:56:29.060Z,46.339,13.767,10,2.7,ml,19,,,1.11,us,usp000awz9,2014-11-07T01:14:44.638Z,"12 km SW of Mojstrana, Slovenia",earthquake,,,,,reviewed,us,zamg
2002-01-27T16:48:58.090Z,43.042,18.334,17,2.7,md,16,,,,us,usp000ax9g,2014-11-07T01:14:45.671Z,"Bosnia and Herzegovina region",earthquake,,,,,reviewed,pdg,pdg
2002-01-29T15:25:11.010Z,44.928,18.043,10,3.6,md,33,,,1.14,us,usp000axdr,2014-11-07T01:14:46.454Z,"12 km ESE of Derventa, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2002-01-31T23:39:33.000Z,44.12,16.95,15,2.5,ml,8,,,,us,usp000axj2,2014-11-07T01:14:47.278Z,"11 km NE of Glamo?, Bosnia and Herzegovina",earthquake,,,,,reviewed,zag,zag
2002-02-02T15:12:37.000Z,45.45,16.15,17,2.7,ml,10,,,,us,usp000axmz,2014-11-07T01:14:50.595Z,"11 km W of Petrinja, Croatia",earthquake,,,,,reviewed,zag,zamg
2002-02-19T13:14:09.400Z,42.899,13.484,5,2.6,md,7,,,,us,usp000ays8,2014-11-07T01:14:56.493Z,"1 km NNW of Venarotta, Italy",earthquake,,,,,reviewed,rom,rom
2002-02-23T00:19:25.720Z,46.199,16.902,10,2.6,ml,10,,,1.29,us,usp000ayzr,2014-11-07T01:14:57.354Z,"1 km NE of Peteranec, Croatia",earthquake,,,,,reviewed,us,bud
2002-03-05T00:25:24.000Z,42.748,14.741,10,3,md,11,,,,us,usp000azmt,2014-11-07T01:15:04.225Z,"52 km NNE of Ortona, Italy",earthquake,,,,,reviewed,rom,rom
2002-03-10T08:31:33.000Z,45.94,16.2,11,2.5,ml,7,,,,us,usp000b01f,2014-11-07T01:15:07.198Z,"6 km ENE of Kašina, Croatia",earthquake,,,,,reviewed,zag,zamg
2002-03-11T17:07:18.400Z,42.387,16.061,5,2.8,md,10,,,,us,usp000b04f,2014-11-07T01:15:07.475Z,"49 km N of Peschici, Italy",earthquake,,,,,reviewed,rom,rom
2002-03-12T00:05:18.600Z,43.32,13.978,10,3.1,md,25,,,,us,usp000b056,2014-11-07T01:15:07.764Z,"19 km ENE of Porto Sant'Elpidio, Italy",earthquake,,,,,reviewed,rom,rom
2002-03-12T01:41:44.130Z,42.539,19.044,18.9,3.2,ml,75,,,,us,usp000b05b,2014-11-07T01:15:07.776Z,"8 km W of Danilovgrad, Montenegro",earthquake,,,,,reviewed,pdg,rom
2002-03-12T05:49:38.100Z,43.415,14.121,10,3.2,ml,22,,,,us,usp000b05k,2014-11-07T01:15:07.800Z,"34 km ENE of Porto Sant'Elpidio, Italy",earthquake,,,,,reviewed,rom,ldg
2002-03-15T08:24:19.100Z,42.656,18.247,5.5,2.5,md,9,,,,us,usp000b0br,2014-11-07T01:15:09.113Z,"6 km ENE of ?iba?a, Croatia",earthquake,,,,,reviewed,pdg,pdg
2002-03-19T21:16:01.770Z,45.93,15.984,10,2.8,ml,14,,,1,us,usp000b0nm,2014-11-07T01:15:12.237Z,"6 km SE of Stubi?ke Toplice, Croatia",earthquake,,,,,reviewed,us,zamg
2002-03-20T00:50:57.370Z,45.936,15.986,10,3.1,ml,18,,,0.76,us,usp000b0p1,2014-11-07T01:15:12.317Z,"6 km SE of Stubi?ke Toplice, Croatia",earthquake,,,,,reviewed,us,zamg
2002-03-27T00:58:42.050Z,42.512,18.536,10.2,2.5,ml,9,,,,us,usp000b14u,2014-11-07T01:15:14.528Z,"6 km NNE of Igalo, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2002-03-29T16:03:59.850Z,44.568,17.52,10,3.7,ml,23,,,0.97,us,usp000b1ad,2014-11-07T01:15:15.344Z,"0 km WNW of Maslovare, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,ldg
2002-03-30T22:19:43.000Z,42.863,13.783,5,2.9,ml,44,,,,us,usp000b1d9,2014-11-07T01:15:16.308Z,"1 km ESE of Pagliare, Italy",earthquake,,,,,reviewed,rom,ldg
2002-04-05T03:36:35.300Z,43.073,17.812,12.7,2.5,md,14,,,,us,usp000b1rc,2014-11-07T01:15:21.181Z,"7 km SSW of Crni?i, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2002-04-15T09:54:12.730Z,43.231,17.9,10,2.9,md,14,,,,us,usp000b2ep,2014-11-07T01:15:25.440Z,"3 km SSE of Blagaj, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2002-04-16T07:42:14.840Z,43.014,17.884,10,2.7,md,25,,,0.9,us,usp000b2gn,2014-11-07T01:15:25.615Z,"9 km SW of Stolac, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2002-04-16T07:42:58.180Z,43.068,17.775,10,3.4,mb,105,,,1.35,us,usp000b2gp,2014-11-07T01:15:25.618Z,"6 km SE of Tasov?i?i, Bosnia and Herzegovina",earthquake,,,,1,reviewed,us,us
2002-04-19T21:26:02.210Z,43.465,17.849,9.5,2.8,md,27,,,,us,usp000b2sv,2014-11-07T01:15:26.742Z,"6 km NNW of Potoci, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2002-04-21T07:59:51.200Z,46.027,13.869,10,2.6,md,14,,,0.75,us,usp000b2w2,2014-11-07T01:15:27.132Z,"12 km W of Spodnja Idrija, Slovenia",earthquake,,,,,reviewed,us,rom
2002-04-25T10:09:56.700Z,43.135,13.624,10,2.5,md,6,,,,us,usp000b359,2014-11-07T01:15:28.456Z,"2 km NE of Grottazzolina, Italy",earthquake,,,,,reviewed,rom,rom
2002-04-29T00:28:25.000Z,43.953,16.183,10,3.2,m,22,,,0.57,us,usp000b3c9,2014-11-07T01:15:29.456Z,"9 km S of Knin, Croatia",earthquake,,,,,reviewed,us,zag
2002-05-01T19:41:28.730Z,43.088,18.496,13.1,3.4,md,55,,,,us,usp000b3jb,2014-11-07T01:15:32.611Z,"9 km SSW of Gacko, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,rom
2002-05-02T18:02:13.280Z,43.002,17.613,10,2.9,md,13,,,,us,usp000b3kx,2014-11-07T01:15:33.205Z,"4 km ESE of Opuzen, Croatia",earthquake,,,,,reviewed,pdg,pdg
2002-05-13T21:45:11.100Z,42.748,13.536,5,2.6,md,5,,,,us,usp000b49f,2014-11-07T01:15:37.342Z,"3 km ENE of Valle Castellana, Italy",earthquake,,,,,reviewed,rom,rom
2002-05-15T21:19:00.300Z,45.905,14.114,5,2.5,md,18,,,,us,usp000b4cs,2014-11-07T01:15:37.752Z,"8 km W of Logatec, Slovenia",earthquake,,,,,reviewed,rom,rom
2002-05-26T01:26:42.000Z,43.9,16.4,4,3.4,mb,145,,,,us,usp000b4z0,2014-11-07T01:15:40.301Z,"20 km ENE of Drniš, Croatia",earthquake,,,,1,reviewed,zag,us
2002-05-29T04:12:18.300Z,43.707,13.881,5,3.1,ml,41,,,,us,usp000b55h,2014-11-07T01:15:41.049Z,"29 km NE of Sirolo, Italy",earthquake,,,,,reviewed,rom,ldg
2002-05-29T18:57:21.100Z,42.709,14.143,5,2.8,md,14,,,,us,usp000b56s,2014-11-07T01:15:41.171Z,"10 km NE of Scerne, Italy",earthquake,,,,,reviewed,rom,rom
2002-06-02T13:19:18.600Z,45.669,14.158,10,3.1,ml,25,,,,us,usp000b5dr,2014-11-07T01:15:44.931Z,"3 km WSW of Pivka, Slovenia",earthquake,,,,,reviewed,rom,zamg
2002-06-02T13:37:19.100Z,45.628,14.229,10,4.6,ml,93,,,0.77,us,usp000b5du,2014-11-07T01:15:44.953Z,"6 km SSE of Pivka, Slovenia",earthquake,,,,,reviewed,us,str
2002-06-02T13:42:08.540Z,45.639,14.267,10,3.1,ml,24,,,0.81,us,usp000b5dx,2014-11-07T01:15:45.015Z,"7 km SE of Pivka, Slovenia",earthquake,,,,,reviewed,us,fur
2002-06-03T07:07:07.320Z,43.532,17.714,5.1,2.6,md,9,,,,us,usp000b5fb,2014-11-07T01:15:45.399Z,"14 km SSW of Jablanica, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2002-06-08T17:26:37.950Z,42.917,18.382,23.1,2.7,ml,10,,,,us,usp000b5t1,2014-11-07T01:15:47.770Z,"5 km NW of Bile?a, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,zag
2002-06-09T02:00:22.000Z,45.54,16.48,18,2.9,ml,20,,,,us,usp000b5tu,2014-11-07T01:15:47.972Z,"8 km NNE of Budaševo, Croatia",earthquake,,,,,reviewed,zag,bud
2002-06-14T17:41:18.660Z,42.402,19.269,18.9,2.9,ml,15,,,,us,usp000b65u,2014-11-07T01:15:50.067Z,"4 km S of Podgorica, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2002-06-17T22:24:51.250Z,44.788,15.399,10,3,ml,34,,,0.92,us,usp000b6cg,2014-11-07T01:15:51.061Z,"15 km N of Peruši?, Croatia",earthquake,,,,,reviewed,us,bud
2002-06-18T18:47:49.170Z,42.647,18.971,18.5,2.5,md,12,,,,us,usp000b6e9,2014-11-07T01:15:51.381Z,"14 km S of Nikši?, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2002-06-18T18:49:02.430Z,42.634,19,13.3,2.6,ml,10,,,,us,usp000b6ea,2014-11-07T01:15:51.383Z,"14 km NW of Danilovgrad, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2002-06-22T13:22:54.120Z,42.861,18.813,14.5,2.8,md,29,,,,us,usp000b6qm,2014-11-07T01:15:52.589Z,"14 km NW of Nikši?, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2002-06-25T15:17:04.820Z,45.648,14.201,10,2.6,ml,7,,,0.23,us,usp000b6wv,2014-11-07T01:15:53.273Z,"3 km S of Pivka, Slovenia",earthquake,,,,,reviewed,us,zamg
2002-06-26T11:13:55.900Z,46.224,13.72,5,2.6,ml,11,,,,us,usp000b6yk,2014-11-07T01:15:53.549Z,"4 km NNW of Tolmin, Slovenia",earthquake,,,,,reviewed,rom,zamg
2002-06-26T23:13:31.980Z,45.044,17.009,10,3.5,ml,21,,,0.86,us,usp000b6zt,2014-11-07T01:15:53.904Z,"16 km NNE of Lamovita, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,zag
2002-06-30T08:08:04.750Z,42.652,18.294,10,3.4,ml,45,,,,us,usp000b77d,2014-11-07T01:15:55.274Z,"7 km SSW of Trebinje, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,zag
2002-06-30T22:38:08.750Z,42.66,18.329,10,3.1,ml,28,,,,us,usp000b794,2014-11-07T01:15:55.517Z,"5 km SSW of Trebinje, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,zag
2002-07-01T08:39:41.070Z,45.69,14.255,10,2.6,ml,9,,,0.65,us,usp000b79y,2014-11-07T01:15:57.718Z,"4 km E of Pivka, Slovenia",earthquake,,,,,reviewed,us,zamg
2002-07-09T20:54:07.030Z,43.04,18.291,10,2.9,ml,17,,,0.73,us,usp000b7u7,2014-11-07T01:16:02.218Z,"19 km ENE of Ljubinje, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2002-07-12T10:59:26.110Z,44.597,17.237,10,3.1,md,15,,,0.67,us,usp000b7zf,2014-11-07T01:16:02.825Z,"7 km ESE of Krupa na Vrbasu, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2002-07-15T09:04:53.660Z,46.219,13.639,10,3.5,ml,52,,,1.14,us,usp000b85a,2014-11-07T01:16:04.176Z,"5 km NNE of Cras, Italy",earthquake,,,,,reviewed,us,zamg
2002-07-16T19:16:19.300Z,45.067,15.402,10,2.6,ml,10,,,1.02,us,usp000b87y,2014-11-07T01:16:04.486Z,"2 km ESE of Plaški, Croatia",earthquake,,,,,reviewed,us,zamg
2002-07-20T16:22:22.000Z,42.887,17.607,7.3,3.4,ml,33,,,,us,usp000b8f3,2014-11-07T01:16:05.276Z,"4 km S of Neum, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,zamg
2002-07-20T21:29:09.220Z,43.021,18.252,16.9,3.2,md,39,,,,us,usp000b8ff,2014-11-07T01:16:05.314Z,"15 km ENE of Ljubinje, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,rom
2002-07-22T23:34:12.610Z,43.358,17.541,10,3.3,md,20,,,1.26,us,usp000b8kk,2014-11-07T01:16:06.123Z,"5 km WSW of Široki Brijeg, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,rom
2002-07-29T00:27:34.670Z,43.192,18.792,5.3,2.6,md,10,,,,us,usp000b8yp,2014-11-07T01:16:07.411Z,"5 km NW of Plužine, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2002-08-02T17:23:16.680Z,42.547,18.632,10,2.5,md,10,,,,us,usp000b96h,2014-11-07T01:16:11.547Z,"6 km NW of Risan, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2002-08-04T04:16:28.470Z,43.47,17.343,10,3.2,md,23,,,1.1,us,usp000b99g,2014-11-07T01:16:12.942Z,"7 km NE of Gorica, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,rom
2002-08-06T22:33:11.620Z,43.452,17.81,7.4,2.6,md,10,,,,us,usp000b9ec,2014-11-07T01:16:13.926Z,"7 km NW of Potoci, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2002-08-07T14:19:55.800Z,43.082,17.671,10,2.5,md,9,,,,us,usp000b9fs,2014-11-07T01:16:14.092Z,"3 km NNE of Metkovi?, Croatia",earthquake,,,,,reviewed,pdg,pdg
2002-08-07T18:45:21.440Z,43.146,17.887,8.9,2.5,md,9,,,,us,usp000b9g2,2014-11-07T01:16:14.121Z,"2 km NE of Crni?i, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2002-08-10T22:03:21.970Z,43.398,16.437,10,3.4,ml,12,,,0.91,us,usp000b9ny,2014-11-07T01:16:14.874Z,"8 km N of Milna, Croatia",earthquake,,,,,reviewed,us,zamg
2002-08-22T05:25:21.600Z,43.425,13.523,9.4,3.6,ml,72,,,,us,usp000bacz,2014-11-07T01:16:18.435Z,"3 km NW of Recanati, Italy",earthquake,,,,,reviewed,rom,ldg
2002-08-23T09:36:00.620Z,45.68,15.738,10,2.5,ml,8,,,0.35,us,usp000bafh,2014-11-07T01:16:19.486Z,"2 km WNW of Donja Zden?ina, Croatia",earthquake,,,,,reviewed,us,zamg
